frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
476, 0, 0.000, 0.98, 1, -0.52, -2.00, 1.53, 0.71, 1.43, 0.18, 0.27, 0.36, 2.53, 0.74, 1.38, 3.60, 0.81, 2.54, 1.58, 3.20, -1.65, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
477, 0, 0.000, 0.98, 1, 1.76, 0.05, 0.05, -0.54, 1.80, 1.47, -0.50, 1.35, 2.33, 1.77, 1.06, 2.16, 0.59, 2.30, -1.53, 0.04, 1.06, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
478, 0, 0.000, 0.92, 1, 5.38, 4.86, 0.75, 1.33, 0.98, 0.49, 0.15, 2.23, 2.29, 2.63, -0.53, 2.08, 1.25, -0.23, -0.45, -0.94, 0.75, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
479, 0, 0.000, 0.98, 1, 1.06, -0.02, 2.11, -0.64, 1.16, 1.95, 0.07, 1.31, 2.48, 0.87, -0.18, 0.04, -0.53, 0.24, 2.26, 1.52, -0.47, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
480, 0, 0.000, 0.98, 1, -0.50, -0.24, 0.86, 0.17, 1.83, 2.55, -0.08, 2.14, 2.52, 1.16, 0.68, 0.70, 1.09, 0.96, 1.41, 1.33, 1.93, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
481, 0, 0.000, 0.88, 1, -0.64, -0.10, -0.43, 1.33, 2.15, 2.26, -0.24, 0.71, 2.13, -0.96, 1.73, 0.98, 1.50, 1.03, 3.12, 1.23, 0.82, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
482, 0, 0.000, 0.88, 1, 0.60, 0.86, -1.53, -0.83, 2.27, 1.37, -0.27, 2.53, 3.75, 1.53, 0.30, 2.84, 0.05, 3.97, 0.30, -0.95, -1.39, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
483, 0, 0.000, 0.98, 1, 1.52, -0.97, -0.98, 0.37, 0.95, 1.83, 0.07, 1.19, 1.41, 1.65, -0.20, 1.10, 0.02, 0.82, -2.44, 0.57, 0.03, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
484, 0, 0.000, 0.88, 1, 5.73, 4.07, -1.62, 2.07, -0.71, -0.77, -2.02, 2.03, 2.03, 1.43, -0.72, 1.61, 0.67, 3.55, -3.11, -0.47, 0.95, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
485, 0, 0.000, 0.98, 1, 2.22, 2.69, -0.33, 2.35, 2.17, 2.13, 0.50, 2.69, 3.36, 1.23, -1.13, 3.20, -1.58, 2.08, 0.78, 0.27, -1.46, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
486, 0, 0.000, 0.98, 1, 1.88, 0.82, 0.22, -0.19, 1.98, 2.89, 0.83, 3.32, 2.90, 2.50, 0.25, 2.61, 0.89, 1.05, -1.85, 0.51, -0.06, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
487, 0, 0.000, 0.98, 1, 1.56, 1.04, -0.50, 2.01, 0.43, -0.44, 0.25, 1.59, 1.93, 1.38, 1.25, 1.42, 2.34, 0.71, 0.24, 0.04, 0.25, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
488, 0, 0.000, 0.98, 1, 5.14, 4.67, -1.13, 1.13, 0.94, 2.33, -0.60, 1.59, 1.10, 3.22, 0.76, 2.35, 1.64, -0.37, -0.77, 0.11, 0.18, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
489, 0, 0.000, 0.98, 1, -0.16, -0.43, -1.96, -0.06, 0.13, 0.73, 0.15, -0.06, 1.96, 0.36, 0.22, -1.30, -0.44, 1.16, 0.43, -0.22, 0.35, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
490, 0, 0.000, 0.98, 1, 3.70, 3.09, 2.48, 0.89, 2.20, 3.49, 0.31, 3.29, 2.90, 2.30, 0.28, 1.47, 1.32, 0.64, 2.07, 0.43, -2.29, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
491, 0, 0.000, 0.98, 1, 3.02, 1.17, -1.52, 0.30, 0.73, 1.92, 0.10, 1.92, 0.52, 1.66, -0.83, 1.42, 2.47, -0.39, -0.35, 1.75, -0.61, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
492, 0, 0.000, 0.98, 1, -1.64, -2.15, 0.35, 0.61, 1.59, 0.85, -1.26, -3.51, -3.70, -5.15, 11.75, 7.38, 9.44, 2.32, -3.50, 1.64, 0.57, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
493, 0, 0.000, 0.98, 1, 3.37, 3.62, -0.44, 1.34, 2.06, -1.41, 0.78, 2.96, 3.75, 1.47, 1.51, 0.59, 0.26, -0.35, 3.30, 0.18, -0.42, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
494, 0, 0.000, 0.98, 1, 1.99, 1.58, 0.80, 0.24, 1.75, 2.18, 0.98, 2.44, 1.04, 0.94, 1.61, 3.39, 1.68, 1.97, -4.15, 0.11, -1.41, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
495, 0, 0.000, 0.98, 1, 2.37, 2.90, -1.24, 0.05, 0.17, 0.73, 0.42, 0.13, 1.84, 1.01, 0.35, 0.56, 1.00, 0.15, 0.53, 0.22, 1.92, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
496, 0, 0.000, 0.98, 1, 0.15, 1.08, -1.17, 3.32, -1.41, -2.15, -0.29, -1.08, -0.38, 0.81, -0.78, 0.39, -0.44, 1.33, -1.51, 0.47, -0.20, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
497, 0, 0.000, 0.92, 1, 0.18, 0.96, 0.04, 0.79, 1.63, 0.27, 0.22, 1.42, 2.12, 1.38, -0.99, 0.65, -1.42, 1.97, 0.95, 1.51, 0.74, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
498, 0, 0.000, 0.98, 1, 2.22, 2.17, 0.42, 1.46, 0.96, 2.55, -0.12, 0.25, 1.61, 0.77, 0.10, 1.65, -0.57, 0.35, -0.75, 1.55, 1.08, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0
499, 0, 0.000, 0.92, 1, -0.12, -1.47, 0.65, 0.11, 1.87, 0.80, 1.69, 2.28, 3.04, 1.63, 1.62, 0.31, -0.97, -0.19, 0.51, -2.12, 0.72, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
500, 0, 0.000, 0.98, 1, 0.39, -0.37, 0.15, 1.93, 2.53, 1.08, -0.46, 1.88, 2.11, 0.48, 0.17, 1.64, 2.49, 1.27, 1.73, 1.43, 0.74, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
501, 0, 0.000, 0.98, 1, -0.20, 1.37, -1.06, 1.19, 0.10, -0.03, 0.91, 0.40, 1.29, 0.06, 0.17, 0.66, -0.59, 0.03, -1.20, -0.19, -0.07, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
502, 0, 0.000, 0.98, 1, -0.64, -0.59, -1.52, 0.46, 2.00, 1.25, 1.54, 3.00, 2.32, 2.06, 2.40, 1.74, 2.51, 2.69, -0.36, 1.71, 1.79, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
503, 0, 0.000, 0.88, 1, -0.31, -0.58, 0.55, 0.50, 0.51, 0.44, 1.40, -0.76, 1.20, 0.37, -0.13, 1.30, -0.20, 2.77, -0.13, 0.56, 0.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
504, 0, 0.000, 0.98, 1, -1.21, -1.30, -1.20, -0.50, 0.49, 1.31, 1.79, 0.02, 1.79, 1.23, 0.37, 0.60, 1.53, 0.82, 0.01, 1.29, -0.80, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
505, 0, 0.000, 0.98, 1, 1.03, 2.49, 0.27, 1.39, 3.04, 2.90, 2.37, 2.54, 1.94, 1.77, 1.13, 1.25, 0.54, 3.16, -0.29, 0.29, -1.22, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
506, 0, 0.000, 0.98, 1, 3.35, 2.17, 1.63, -0.81, 1.84, 3.48, 1.42, 1.57, 1.96, 2.45, -0.48, 1.28, 1.68, 0.55, -0.58, 0.22, -1.42, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
507, 0, 0.000, 0.98, 1, 2.44, 1.26, -1.51, -0.89, 1.37, 2.62, -0.34, 0.13, 1.47, 1.79, -1.16, -0.51, 1.17, -0.66, 0.45, 2.08, 1.64, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
508, 0, 0.000, 0.98, 1, 1.99, -0.00, -0.35, 0.29, 1.67, 0.64, 0.60, 1.16, 3.15, 2.06, 0.93, 1.45, 1.46, 0.65, 0.62, 0.42, -1.06, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
509, 0, 0.000, 0.88, 1, -1.14, 0.74, 0.92, -0.54, 1.58, 0.59, 0.58, 1.97, 3.06, 1.13, -0.18, 1.29, 0.61, 1.28, 1.26, 0.35, 0.11, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
510, 0, 0.000, 0.98, 1, 6.18, 5.30, -0.67, 2.41, 1.42, 0.31, -1.86, 1.57, 4.03, 1.84, 0.27, 0.40, 1.08, -0.50, 2.69, 1.46, -0.01, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
511, 0, 0.000, 0.98, 1, 1.15, 0.73, -0.07, 1.41, 2.59, 2.97, 1.05, 2.58, 2.79, 2.26, 1.18, 0.23, 1.38, 1.22, 1.57, 0.75, 0.70, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
512, 0, 0.000, 0.98, 1, 3.10, 2.32, 2.36, 2.88, 3.48, 1.54, 0.84, 3.30, 3.73, 3.40, 1.29, 2.40, 0.31, 2.64, 0.37, 2.62, -1.06, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
513, 0, 0.000, 0.98, 1, 1.67, 2.30, 0.03, 1.66, -0.31, 0.06, -0.73, 0.64, 0.77, 0.73, -0.90, 0.63, 0.82, 2.91, -1.18, 1.85, -0.33, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
514, 0, 0.000, 0.98, 1, 1.14, 2.33, -1.62, -0.34, 0.76, 1.81, 0.19, 0.84, 2.01, 0.98, -0.31, 0.38, 0.11, 0.58, 0.49, 1.58, 1.16, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
515, 0, 0.000, 0.92, 1, 3.96, 4.65, 3.39, 1.04, 0.38, 1.93, 1.20, -0.14, 1.04, -0.16, -0.79, 0.48, -0.61, 1.29, 0.54, 0.86, -1.00, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
516, 0, 0.000, 0.98, 1, -1.63, -0.55, -0.82, 0.86, 0.20, 0.74, -0.22, 0.25, 0.25, -0.22, 0.31, 3.10, 0.81, 2.43, -1.98, 0.64, 1.92, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0
517, 0, 0.000, 0.98, 1, 1.62, 2.14, -0.78, 1.28, 0.29, 1.11, -0.59, 1.65, 1.65, 2.46, 0.55, 1.13, 0.55, 1.43, -0.26, 0.01, 1.12, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
518, 0, 0.000, 0.98, 1, 3.02, 2.40, -0.52, 1.93, 3.70, 1.67, 1.17, 3.16, 4.05, 1.84, 1.21, 3.14, 0.55, -0.77, 2.94, 0.96, -1.88, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
519, 0, 0.000, 0.98, 1, 0.93, 2.20, -1.50, 2.10, 1.47, 0.26, -1.02, 0.89, 2.16, -1.01, -0.57, 0.20, -0.59, 2.97, 0.76, 0.62, -1.66, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
520, 0, 0.000, 0.98, 1, 1.16, 0.55, 0.83, -0.51, 2.80, 2.66, 1.19, 1.36, 3.52, 1.69, -0.18, 1.64, 0.94, 2.03, 1.55, 1.24, -0.84, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
521, 0, 0.000, 0.92, 1, 3.27, 2.69, 0.93, 2.12, 1.15, 2.59, 1.10, 1.05, 1.91, 0.69, -0.32, 0.05, -0.32, 0.52, 1.09, 2.35, -0.14, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
522, 0, 0.000, 0.98, 1, 0.24, 1.02, -0.43, 0.31, 2.33, 0.24, -0.44, 1.85, 3.01, 0.91, 0.09, 1.38, 0.33, 1.37, 1.52, 2.74, 1.25, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
523, 0, 0.000, 0.98, 1, 2.10, -0.78, 0.90, 1.63, 1.43, 1.52, 1.30, 2.72, 2.27, 1.43, 0.77, 1.28, 2.34, 1.64, 0.23, -1.05, 0.55, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
524, 0, 0.000, 0.98, 1, 2.61, 3.46, -0.70, 0.06, 1.02, -0.50, -0.32, 1.51, 2.06, 2.58, -0.09, 1.67, 0.22, -0.17, -1.56, 0.22, -0.52, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
525, 0, 0.000, 0.98, 1, 1.56, 2.28, 0.04, 2.41, 1.61, -0.55, 0.54, 0.71, 2.01, 0.77, 0.37, 1.22, 0.86, 1.24, 0.52, 1.92, -0.52, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
526, 0, 0.000, 0.98, 1, 0.43, 1.61, -1.30, 1.42, -0.44, -1.75, 0.77, 0.46, 0.68, 0.64, 0.91, -0.20, 0.15, -0.17, 1.17, 0.59, 1.46, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
527, 0, 0.000, 0.92, 1, -0.55, -2.05, -0.88, 0.23, 0.89, 2.93, 1.36, 0.98, 1.87, 1.42, 1.63, 1.77, -0.14, -0.22, -0.64, 1.25, 2.46, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0
528, 0, 0.000, 0.98, 1, 2.99, 1.86, 0.98, 1.15, 1.11, -0.25, 1.13, 1.65, 2.08, -0.04, 1.67, 1.97, 0.93, -0.31, 0.55, 1.48, -0.44, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
529, 0, 0.000, 0.98, 1, -0.94, -0.59, 0.19, 0.80, 0.92, 0.72, 0.56, 1.55, 1.89, 1.59, 0.33, 0.48, -0.90, -0.01, 1.24, 1.10, -0.76, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
530, 0, 0.000, 0.98, 1, 1.66, -0.42, 1.49, 0.30, 2.19, -0.82, 1.02, 2.77, -0.83, 2.74, 0.61, 2.55, 4.87, -0.62, 1.82, 0.92, -0.46, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0
531, 0, 0.000, 0.98, 1, 5.21, 3.79, -1.44, 2.00, 1.98, 2.10, -0.24, 3.68, 2.26, -0.35, 1.23, 3.66, 4.29, 0.63, 1.04, -1.67, -0.35, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
532, 0, 0.000, 0.88, 1, 2.77, 3.29, -0.12, 1.35, 2.06, 1.75, -0.06, 1.08, 2.67, 0.30, -0.08, -0.63, 0.08, 1.43, 0.70, -0.86, 1.55, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
533, 0, 0.000, 0.98, 1, 2.91, 3.11, -0.97, 1.25, 2.25, 1.13, 0.30, 2.73, 3.04, 0.83, 0.34, 0.57, 0.64, 0.79, 2.55, 1.98, -0.71, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
534, 0, 0.000, 0.98, 1, 5.56, 3.77, 2.40, 1.36, 0.29, 3.08, -2.00, 0.51, 2.02, 1.25, -1.10, 1.05, -0.10, 1.51, -1.46, 1.60, -0.29, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
535, 0, 0.000, 0.98, 1, 0.41, 1.76, -0.41, 1.84, 2.09, 1.58, 0.19, 0.84, 2.51, -0.60, 0.34, -0.56, 1.63, 1.23, 2.07, 0.04, 1.10, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
536, 0, 0.000, 0.98, 1, 2.95, 2.53, -0.38, 0.79, 0.24, 0.21, -0.68, 1.00, 1.21, 0.84, -0.17, 0.62, 0.30, 0.93, -1.11, 0.67, 0.96, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
537, 0, 0.000, 0.98, 1, -1.59, -0.39, -0.55, -0.97, 1.52, 1.28, 0.77, 1.89, 3.29, 1.77, 1.02, -0.17, 0.11, -1.00, 1.91, 1.11, 0.67, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
538, 0, 0.000, 0.98, 1, 0.46, 1.08, 0.79, 0.24, 3.52, 0.58, 2.55, 3.74, 3.41, 2.61, 0.44, 1.53, 0.22, -0.35, 1.45, -0.84, 1.23, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
539, 0, 0.000, 0.98, 1, -1.24, -1.28, 1.12, -0.60, 2.18, 3.92, 0.60, 1.93, 1.09, 1.43, 0.99, -0.18, 2.07, 0.91, 1.11, 2.35, 1.12, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
540, 0, 0.000, 0.98, 1, 1.78, 2.28, 0.17, 2.39, 1.06, -0.07, 0.03, 1.15, 1.39, 0.96, -0.28, 0.58, 0.32, -0.10, 1.94, 1.77, 1.41, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
541, 0, 0.000, 0.98, 1, -1.23, 0.58, -0.77, 0.66, 1.00, -1.40, -0.17, 1.44, 3.10, 2.08, -0.67, -0.57, -1.16, -1.00, 1.38, 0.53, -0.44, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
542, 0, 0.000, 0.92, 1, 0.28, -0.21, 0.22, 0.44, 1.85, 1.73, -0.02, 1.00, 1.34, 2.17, 1.39, 1.72, 2.59, 3.43, 1.39, 2.08, -1.02, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
543, 0, 0.000, 0.98, 1, -1.12, 0.33, -1.12, 0.18, 1.75, -0.34, -0.83, 1.74, 3.63, 2.00, -1.03, -0.69, -0.37, 0.42, 0.85, -0.18, -0.19, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
544, 0, 0.000, 0.98, 1, 2.23, 2.40, 1.07, 0.26, 2.42, 3.88, -0.49, 1.82, 2.86, 2.33, 0.48, 1.53, 0.28, 2.21, -1.19, 3.45, 2.30, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
545, 0, 0.000, 0.98, 1, -1.68, -2.07, -2.04, 0.90, 1.52, 2.31, 1.39, 1.48, 2.40, 1.30, 0.84, -0.08, 0.96, 1.42, 1.44, 2.39, 0.13, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0
546, 0, 0.000, 0.98, 1, 1.35, 1.46, -0.14, 2.71, 0.36, 2.49, 1.73, 0.89, -0.26, -0.53, 1.84, 1.72, 2.08, 2.98, -2.82, 2.68, 1.03, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
