frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1192, 0, 0.000, 0.98, 1, -0.29, -1.44, 0.75, -0.10, 3.23, 3.32, 1.91, 2.90, 1.17, 1.21, -0.40, 2.27, 2.93, 2.54, -0.39, 1.90, -0.42, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
1193, 0, 0.000, 0.98, 1, 1.52, 0.76, 0.04, 0.29, 1.11, 0.04, 2.17, 1.42, 1.16, 1.01, 0.20, 1.82, 1.33, 1.35, -0.16, -0.16, 0.33, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
1194, 0, 0.000, 0.98, 1, 1.06, 0.04, 0.04, -0.03, 1.85, 2.69, 0.25, 1.34, 1.77, 0.86, 0.12, 1.20, 2.22, 0.35, 0.92, 1.78, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0
1195, 0, 0.000, 0.98, 1, 2.25, 2.09, -0.74, 1.64, 0.39, 2.12, -0.04, 0.23, 1.84, 1.57, -0.78, -0.57, 0.84, 1.04, -0.31, 0.05, 0.14, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1196, 0, 0.000, 0.85, 1, 2.22, 3.03, -0.62, 1.71, 0.80, -1.10, -0.34, 0.31, 0.83, 1.15, 3.17, 0.42, 4.49, 5.16, -1.01, 0.57, -2.73, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1197, 0, 0.000, 0.98, 1, 1.04, 1.51, -0.69, 0.19, 1.86, 0.90, 2.06, 1.42, 2.59, 0.69, 0.42, 0.00, 0.26, 1.48, 1.28, 1.41, 0.08, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1198, 0, 0.000, 0.98, 1, 0.64, 0.14, 0.39, 0.55, 2.69, 3.55, 1.01, 3.64, 2.12, 2.81, 1.06, 2.49, 1.04, 2.09, 0.94, 1.76, 0.11, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1199, 0, 0.000, 0.98, 1, 0.74, -0.81, 0.26, 0.48, 1.65, 3.20, 1.25, 0.69, 1.41, 0.30, 1.16, 1.52, 1.98, 1.00, 0.31, 2.33, 0.03, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
1200, 0, 0.000, 0.98, 1, 0.26, -0.58, 0.40, 0.44, 1.66, 2.36, 1.23, 0.68, 1.23, 0.67, 0.27, -0.93, 0.50, 1.37, -0.52, 0.85, 1.35, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
1201, 0, 0.000, 0.98, 1, 1.32, 2.20, 0.49, 0.50, 2.17, -0.20, 0.18, 0.93, 3.00, 1.32, -0.78, -0.10, 0.26, 0.77, -0.22, 1.10, -1.64, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
1202, 0, 0.000, 0.98, 1, 1.46, 1.77, 1.11, -0.36, 1.85, 0.93, 1.32, 2.63, 1.46, 1.30, 1.05, 1.34, 1.51, 0.86, -0.03, 1.70, -0.33, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
1203, 0, 0.000, 0.92, 1, 2.42, 1.60, -0.57, -0.04, 0.82, 0.87, -1.15, 1.37, 2.38, -0.28, -0.60, -0.02, 1.20, -0.35, 1.36, 1.17, 1.79, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
1204, 0, 0.000, 0.85, 1, -1.19, 0.06, 0.80, 0.96, 1.26, 0.21, 0.97, 1.34, 1.02, 2.29, 0.98, -0.02, 1.67, 2.91, 0.57, 1.73, 0.13, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0
1205, 0, 0.000, 0.98, 1, -2.63, -1.47, 0.06, 0.08, 2.05, 1.97, 0.42, 1.93, 3.05, 1.52, -0.49, 1.88, 0.28, 2.02, 0.36, 1.45, 0.49, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1206, 0, 0.000, 0.98, 1, 0.30, 0.43, -0.20, 1.59, 0.30, 0.82, 0.03, 1.49, 0.08, 0.41, 0.18, 1.46, 0.06, 1.32, -0.43, 2.86, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1207, 0, 0.000, 0.82, 1, 0.99, 0.07, 0.19, -0.17, 1.33, 1.91, -0.12, 1.24, 1.48, 1.71, 1.74, 3.31, 2.76, 2.26, 1.97, 5.47, -0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0
1208, 0, 0.000, 0.75, 1, 1.01, -0.37, 2.00, -0.68, 1.08, 2.02, 2.06, -0.34, 0.62, 0.23, 1.26, 2.87, 2.56, 1.01, 0.37, 2.87, 2.58, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
1209, 0, 0.000, 0.98, 1, 1.10, -0.20, 0.83, 0.81, 1.72, 0.67, -0.78, 1.28, 2.99, 0.95, 0.16, -0.02, 1.36, -0.29, 1.80, 2.05, -0.12, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
1210, 0, 0.000, 0.98, 1, 0.37, 1.61, -0.34, 1.09, 1.24, 0.86, -0.54, 0.18, 2.61, 1.58, -0.26, 1.38, -0.30, 1.38, 0.45, 1.18, -1.13, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
1211, 0, 0.000, 0.98, 1, 2.73, 0.36, 0.84, 0.38, 2.48, 2.11, 1.57, 1.62, 2.33, 1.79, 0.68, 0.72, 2.10, 0.03, -0.34, 0.73, -0.83, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
1212, 0, 0.000, 0.98, 1, 0.93, 0.75, 0.26, 1.96, -0.18, 0.68, -0.24, -0.56, 0.38, 0.54, -0.28, 1.05, 0.61, 0.33, -0.46, 2.30, 1.08, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1213, 0, 0.000, 0.98, 1, -0.00, -0.37, -1.09, -0.74, 1.42, 1.49, 1.52, 2.12, 1.87, 1.00, 0.94, 2.18, 1.07, 2.12, -0.44, 0.20, -0.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1214, 0, 0.000, 0.98, 1, 1.15, 1.02, -1.07, -0.01, 2.27, 2.89, 0.84, 2.12, 2.56, 1.81, 0.10, 0.01, 0.59, -0.44, 1.82, -1.13, 0.28, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
1215, 0, 0.000, 0.98, 1, 3.57, 2.66, 0.67, 1.03, 1.13, -1.19, -0.78, 1.08, 2.04, 2.63, 0.99, 1.77, 0.33, 0.76, 1.56, 0.50, -0.43, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1216, 0, 0.000, 0.98, 1, 0.71, 0.34, 0.77, 1.45, 0.73, -1.74, -0.34, 0.70, 2.27, 0.11, -0.01, -0.94, -0.05, 2.04, 2.47, 1.43, 0.26, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
1217, 0, 0.000, 0.98, 1, -0.20, 1.47, -1.19, 3.17, 0.08, -2.01, 0.47, 2.32, 2.45, 1.96, -1.21, 1.51, -0.12, 3.41, 0.17, 0.20, -1.31, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1218, 0, 0.000, 0.98, 1, 0.31, 1.26, -1.07, 0.79, 1.91, 1.90, -0.00, 2.37, 3.36, 1.93, -0.14, 0.16, 0.76, 1.16, 1.80, 0.14, 0.13, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
1219, 0, 0.000, 0.98, 1, 2.55, 0.31, -2.37, -0.61, 1.50, 2.51, -0.93, 1.48, 2.67, 1.67, 0.91, 0.97, 0.45, 1.12, -1.11, -1.33, -0.32, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1220, 0, 0.000, 0.98, 1, 2.86, 2.55, 0.61, 2.28, -1.57, -2.55, 1.01, -1.18, -0.31, -0.22, 1.55, 0.85, 0.28, -0.14, 1.21, 0.74, 0.05, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1221, 0, 0.000, 0.98, 1, 0.97, 1.00, -0.94, 1.19, -0.55, 1.62, -0.43, -1.34, 1.26, 0.87, -0.48, 1.09, 0.46, 1.10, -0.24, 0.72, 0.50, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1222, 0, 0.000, 0.92, 1, -1.65, -0.92, -1.29, -0.04, 0.29, 0.64, 1.02, 0.23, 1.12, 1.89, 0.07, -0.54, 0.10, 1.97, -2.43, -0.18, 2.37, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0
1223, 0, 0.000, 0.95, 1, 0.05, -0.46, -0.12, -0.14, -0.73, 0.52, 0.63, -0.07, 0.58, 0.81, 1.23, 1.92, 0.88, 2.76, 0.05, 1.29, -0.50, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1224, 0, 0.000, 0.98, 1, -0.38, 2.35, 0.84, 0.39, 2.10, 1.67, 2.69, 2.14, 1.90, 0.48, 0.36, 0.24, -0.17, 0.64, 0.92, -0.19, -0.34, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1225, 0, 0.000, 0.98, 1, 2.92, 1.71, 1.98, 0.99, 1.66, 1.47, 0.69, 0.96, 1.81, 1.83, 1.46, 1.87, 2.65, 1.40, -0.63, 1.00, -1.24, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
1226, 0, 0.000, 0.98, 1, -2.67, -1.46, -0.91, 0.62, 2.16, 5.89, 4.05, -0.41, 1.08, 1.51, 0.34, 1.38, 0.46, 2.26, -1.08, -0.89, 2.96, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
1227, 0, 0.000, 0.98, 1, 0.53, 1.74, 0.20, 0.14, 1.90, 2.29, 0.63, 2.49, 1.65, 1.33, 0.13, 2.76, 0.14, 2.06, -0.43, 2.78, 0.50, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1228, 0, 0.000, 0.98, 1, 2.35, 2.18, 1.01, 0.37, 2.31, 2.12, 1.17, 1.02, 1.73, 1.44, 0.88, 2.10, 1.41, 1.64, 1.38, -0.59, 0.80, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1229, 0, 0.000, 0.98, 1, 0.43, 0.70, -0.84, 0.84, 1.50, 1.68, 1.69, 1.05, 1.72, 0.41, 0.27, 0.93, 0.24, 1.61, 1.75, 1.25, -0.03, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1230, 0, 0.000, 0.98, 1, -0.02, 0.32, -0.06, 0.91, 1.69, 2.95, 1.69, 0.40, 0.90, 0.19, 0.58, 1.58, 0.52, 2.15, -1.85, 0.55, -0.26, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
1231, 0, 0.000, 0.98, 1, 4.25, 4.77, 3.06, -0.73, 2.02, 4.40, -0.75, 0.74, 2.48, 0.22, -0.57, 0.36, -0.52, 1.18, 2.65, 1.50, 0.20, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
1232, 0, 0.000, 0.98, 1, 1.63, 2.62, 0.82, 2.34, 0.49, -0.35, -0.01, 2.29, 2.47, 1.31, 1.43, 1.91, 0.29, 2.30, 1.91, 1.31, 1.47, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1233, 0, 0.000, 0.88, 1, 2.89, 0.33, -0.02, -0.35, 2.43, 1.87, -0.42, 1.25, 2.72, 0.46, 1.05, 0.91, 1.72, 1.39, 0.09, 0.99, 0.97, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0
1234, 0, 0.000, 0.98, 1, 1.06, 0.39, -0.38, 1.20, 0.39, 1.43, 0.13, 0.50, 1.22, 0.80, -0.39, 0.34, 0.57, 0.51, -0.40, 0.61, 0.47, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1235, 0, 0.000, 0.85, 1, 1.26, -0.11, 0.98, 3.86, -0.67, -1.91, 1.03, -1.65, -0.33, -0.64, 0.52, 0.17, 0.31, 1.87, 0.04, -0.26, -3.23, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1236, 0, 0.000, 0.98, 1, 2.03, 2.16, -1.09, 1.10, -0.85, -0.52, -0.63, -0.31, 0.69, 1.61, -1.04, 0.83, -0.06, 0.97, 0.05, 0.71, -0.16, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1237, 0, 0.000, 0.98, 1, 2.05, 1.45, -0.03, 0.42, 3.20, 0.39, 0.49, 3.19, 4.07, 2.47, -0.14, 0.93, -0.36, 2.43, 1.53, 2.11, -0.85, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
1238, 0, 0.000, 0.88, 1, 2.44, 1.62, -1.55, 0.96, 2.00, 1.28, 0.62, 1.58, 3.10, 1.17, 0.83, 1.38, 1.44, 0.45, 2.27, -0.56, -0.23, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1239, 0, 0.000, 0.98, 1, -0.56, -0.52, -1.20, 0.77, 0.37, 1.27, -0.97, 0.12, 1.66, 0.38, -0.26, 0.41, 0.53, 0.51, -1.04, 0.60, 0.21, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1240, 0, 0.000, 0.98, 1, 0.41, 1.11, -0.26, 0.52, 1.64, 1.85, -0.82, 0.85, 2.32, 0.95, -0.78, 0.27, 1.05, 1.68, 0.96, 1.62, 1.03, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0
1241, 0, 0.000, 0.98, 1, 1.36, 1.58, 1.77, 1.93, 1.57, 2.40, 0.46, 1.57, 1.61, 2.28, 0.43, -0.29, 0.23, 0.51, 1.28, -0.40, 0.25, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1242, 0, 0.000, 0.98, 1, -0.66, -0.52, -1.55, 0.55, 0.37, 0.30, 2.27, 0.17, -0.81, -1.26, 1.24, 3.42, 1.10, 1.72, -0.40, -1.04, -1.08, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
1243, 0, 0.000, 0.98, 1, 1.28, 1.38, -0.90, -0.50, 0.67, 1.82, 2.08, -0.30, 0.72, 0.52, -0.09, 1.01, 1.45, -0.25, 0.36, 0.73, -0.10, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1244, 0, 0.000, 0.98, 1, 2.61, 2.39, 0.80, 1.13, -0.12, 0.73, 2.46, -0.61, 0.47, 0.94, 1.03, 1.13, 0.16, 0.37, 1.40, 0.26, -0.02, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
1245, 0, 0.000, 0.88, 1, 0.43, 0.90, -0.61, 2.27, 1.71, -0.04, 0.02, 1.18, 1.40, 1.83, 1.21, 2.30, 2.71, 1.47, -0.37, 0.22, -0.56, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0
1246, 0, 0.000, 0.98, 1, 2.45, 0.93, -0.60, -0.60, 1.34, -0.28, 1.44, 3.18, 0.96, 3.01, 2.67, 1.72, 3.07, 0.55, -0.23, -0.55, 0.39, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
1247, 0, 0.000, 0.98, 1, 1.66, 2.18, -1.29, 1.22, 0.35, -1.18, -1.44, 0.48, 0.84, 1.23, -1.24, 0.25, 0.51, 1.48, -0.85, 0.58, -1.01, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
1248, 0, 0.000, 0.98, 1, 1.81, 2.08, 0.01, 1.58, 0.15, 2.59, -0.44, 0.09, 0.70, 1.16, 0.02, 1.69, 0.73, -0.35, -0.28, 1.47, 0.34, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1249, 0, 0.000, 0.98, 1, 3.46, 2.31, -0.32, 2.03, -0.47, 0.18, -0.07, -0.55, -0.16, 0.25, 0.93, 1.73, 1.84, -0.35, -1.56, 0.83, -1.42, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1250, 0, 0.000, 0.98, 1, 1.80, 2.64, -0.11, 1.54, 1.10, 1.53, -0.68, 0.33, 1.59, 0.37, 1.36, 0.69, 2.75, -0.02, 1.84, 1.40, 0.23, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1251, 0, 0.000, 0.98, 1, -0.87, 0.43, 0.06, -0.56, 0.57, 0.13, 0.37, 1.47, 1.51, 0.94, 0.78, 1.05, 2.14, 1.41, 1.31, 0.93, 1.59, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
1252, 0, 0.000, 0.98, 1, -0.82, 0.98, -1.54, 1.62, -0.17, -0.41, -0.62, -0.50, 1.59, 0.86, -0.65, -0.15, -0.24, 0.68, 1.46, 1.91, 0.51, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
1253, 0, 0.000, 0.98, 1, 1.40, -0.25, -0.53, -1.00, 0.48, 0.26, 0.11, 0.42, 2.08, 1.21, -0.98, 0.08, 0.28, 0.62, -0.65, 0.23, 0.43, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1254, 0, 0.000, 0.98, 1, -0.45, -0.34, -0.89, 1.27, 0.35, 0.68, 0.53, 0.19, 0.62, 0.74, 0.34, 2.20, 1.44, 0.41, -0.11, 0.57, 0.35, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1255, 0, 0.000, 0.98, 1, 2.18, 2.02, -1.06, 0.36, 2.16, 2.30, -0.18, 3.05, 1.29, 2.42, 2.03, 2.76, 3.61, 1.25, 1.32, 2.20, 0.85, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0
1256, 0, 0.000, 0.98, 1, 0.60, 2.44, -0.60, 1.10, 1.24, 2.02, -0.30, 1.09, 1.81, 2.02, -0.07, 1.08, 1.27, 1.39, 1.38, 1.41, -0.22, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
1257, 0, 0.000, 0.98, 1, 3.09, 1.33, 1.41, 0.52, 1.05, 1.56, -0.14, 1.67, 2.24, 2.83, 0.11, 1.43, 0.63, -0.37, -1.22, -1.18, 0.05, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1258, 0, 0.000, 0.98, 1, 2.61, 0.50, -1.77, 2.60, -0.53, 0.59, 0.01, -0.46, 0.27, 0.16, 1.11, 0.85, -0.21, -0.20, -0.38, 0.58, -0.39, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1259, 0, 0.000, 0.98, 1, -1.07, -0.50, 0.15, -0.34, 1.87, 2.32, 0.66, 1.21, 1.28, 1.04, 3.31, -0.50, -0.32, 0.02, 0.40, -0.69, 0.49, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0
1260, 0, 0.000, 0.98, 1, 2.47, 4.99, 0.71, 0.11, 3.02, -0.04, 1.28, 2.48, 3.43, 0.88, 2.17, 0.36, 1.02, 1.43, 2.63, 0.86, 1.15, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
1261, 0, 0.000, 0.98, 1, 1.21, 1.32, -1.00, 0.16, 1.47, 1.63, 0.76, 0.64, 2.46, 0.52, -0.38, -0.88, -0.18, -1.27, 1.31, 0.87, -0.33, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
