frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1000,  0,  0.000,  0.75,  1, 0.00, 0.00, 0.62, 0.00, 0.13, 2.23, 0.01, 0.35, 0.27, 0.00, 0.00, 0.98, 0.00, 1.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1001,  0,  0.000,  0.85,  1, 0.00, 0.00, 0.98, 0.00, 0.13, 2.38, 0.01, 0.53, 0.27, 0.72, 0.18, 1.29, 0.00, 1.36, 0.17, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1002,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.13, 1.96, 0.68, 0.18, 0.07, 0.72, 0.18, 0.47, 0.00, 0.68, 0.17, 0.17, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1003,  0,  0.000,  0.88,  1, 0.00, 0.00, 0.36, 0.00, 0.00, 0.78, 0.67, 0.18, 0.00, 0.72, 0.18, 0.31, 0.00, 0.00, 0.17, 0.17, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1004,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1005,  0,  0.000,  0.02,  0, 0.40, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.03, 0.06, 0.00, 0.00, 0.07, 0.00, 0.36, 0.00, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1006,  0,  0.000,  0.98,  1, 0.40, 0.00, 0.00, 0.00, 0.05, 0.18, 0.00, 0.09, 0.06, 0.67, 0.00, 0.00, 0.07, 0.54, 0.36, 0.00, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1007,  0,  0.000,  0.88,  1, 0.92, 0.00, 0.00, 0.00, 0.05, 0.18, 0.00, 0.09, 0.06, 0.67, 0.00, 0.11, 0.07, 0.54, 0.41, 0.06, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1008,  0,  0.000,  0.98,  1, 0.52, 0.00, 0.09, 0.00, 0.05, 0.92, 0.17, 0.09, 0.02, 0.62, 0.09, 0.27, 0.00, 0.61, 0.05, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1009,  0,  0.000,  0.88,  1, 0.52, 0.00, 0.09, 0.00, 0.00, 0.76, 0.17, 0.00, 0.00, 0.00, 0.09, 0.27, 0.00, 0.06, 0.05, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1010,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.09, 0.00, 0.00, 0.76, 0.17, 0.00, 0.00, 0.00, 0.09, 0.16, 0.00, 0.06, 0.00, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1011,  0,  0.000,  0.72,  0, 0.00, 0.00, 0.33, 0.00, 0.00, 0.16, 0.00, 0.55, 0.00, 0.34, 0.12, 0.49, 0.00, 0.00, 0.47, 0.45, 0.52, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1012,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.59, 0.00, 0.00, 0.24, 0.15, 1.00, 0.00, 0.79, 0.70, 0.49, 1.07, 0.00, 1.69, 1.56, 0.52, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1013,  0,  0.000,  0.98,  1, 0.42, 0.00, 0.71, 0.00, 0.00, 0.24, 0.15, 1.31, 0.00, 0.79, 2.11, 1.47, 1.91, 0.00, 2.14, 2.15, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1014,  0,  0.000,  0.92,  1, 0.42, 0.00, 0.39, 0.00, 0.00, 0.09, 0.15, 0.76, 0.00, 0.45, 1.99, 0.98, 1.91, 0.00, 1.66, 1.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1015,  0,  0.000,  0.32,  0, 0.42, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.31, 0.00, 0.00, 1.41, 0.98, 0.84, 0.00, 0.45, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1016,  0,  0.000,  0.28,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.22, 0.39, 0.00, 0.00, 0.03, 0.00, 0.14, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1017,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.22, 0.39, 0.00, 0.00, 0.03, 0.00, 0.14, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1018,  0,  0.000,  0.22,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.22, 0.39, 0.00, 0.00, 0.03, 0.00, 0.14, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1019,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.02, 0.00, 0.00, 0.03, 0.00, 0.15, 0.00, 0.00, 0.00, 0.73, 0.00, 0.00, 0.22, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1020,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.02, 0.00, 0.00, 1.09, 0.27, 0.50, 0.00, 0.00, 0.00, 0.73, 0.00, 0.26, 0.32, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1021,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.02, 0.00, 0.00, 1.09, 0.27, 0.50, 0.00, 0.00, 0.00, 0.73, 0.00, 0.26, 0.32, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1022,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 1.06, 0.27, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.10, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1023,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.01, 0.00, 0.30, 0.00, 0.36, 0.34, 0.00, 0.17, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1024,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.83, 0.01, 0.00, 0.30, 0.00, 2.02, 2.00, 0.04, 0.49, 2.02, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1025,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.83, 0.01, 0.00, 0.30, 0.00, 2.02, 2.00, 0.04, 1.01, 2.02, 0.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1026,  0,  0.000,  0.92,  1, 0.14, 0.21, 0.00, 0.29, 0.00, 0.20, 0.53, 0.11, 0.00, 0.14, 0.25, 2.72, 1.84, 0.07, 1.00, 1.42, 0.51, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1027,  0,  0.000,  0.98,  1, 0.14, 0.21, 0.09, 0.48, 0.00, 0.20, 0.00, 0.11, 0.00, 0.14, 0.25, 1.05, 0.17, 0.03, 1.04, 0.36, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1028,  0,  0.000,  0.78,  1, 1.36, 0.77, 0.09, 0.19, 0.00, 0.32, 0.00, 0.11, 0.00, 0.14, 0.56, 1.67, 0.17, 0.03, 0.92, 0.70, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1029,  0,  0.000,  0.98,  1, 1.23, 0.56, 0.09, 0.19, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.31, 0.62, 0.00, 0.00, 0.75, 0.34, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1030,  0,  0.000,  0.02,  0, 1.23, 0.56, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.31, 0.62, 0.00, 0.00, 0.40, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1031,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.46, 0.05, 0.00, 0.00, 0.00, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1032,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 0.00, 0.37, 0.46, 0.05, 0.00, 0.21, 0.19, 1.39, 0.21, 0.34, 0.00, 0.88, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1033,  0,  0.000,  0.88,  1, 0.00, 0.08, 1.23, 0.08, 0.25, 0.63, 0.46, 0.08, 0.00, 0.65, 0.19, 1.44, 0.21, 0.34, 0.57, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1034,  0,  0.000,  0.98,  1, 0.14, 0.23, 1.23, 0.13, 0.25, 0.32, 0.00, 0.03, 0.00, 0.65, 0.19, 0.87, 0.21, 0.47, 1.03, 1.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1035,  0,  0.000,  0.98,  1, 0.14, 0.23, 1.82, 0.13, 0.25, 1.05, 0.27, 0.03, 0.00, 0.55, 0.07, 0.58, 0.00, 0.20, 1.05, 0.81, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1036,  0,  0.000,  0.98,  1, 0.14, 0.15, 0.81, 0.05, 0.00, 0.80, 0.27, 0.00, 0.00, 0.11, 0.07, 0.52, 0.00, 0.20, 0.48, 0.76, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1037,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.81, 0.00, 0.00, 0.80, 0.27, 0.00, 0.00, 0.11, 0.07, 0.51, 0.00, 0.07, 0.02, 0.29, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1038,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.24, 0.00, 0.00, 0.46, 0.23, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1039,  0,  0.000,  0.92,  1, 0.00, 0.00, 0.59, 0.00, 0.00, 0.73, 0.33, 0.00, 0.26, 0.00, 0.35, 0.61, 0.00, 0.04, 0.48, 0.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1040,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.59, 0.00, 0.00, 0.73, 0.33, 0.00, 0.26, 0.00, 0.35, 0.61, 0.00, 0.04, 0.48, 0.92, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1041,  0,  0.000,  0.02,  0, 0.72, 0.76, 1.05, 0.12, 0.00, 0.96, 0.09, 0.00, 0.00, 0.00, 0.51, 1.20, 0.00, 0.04, 0.52, 0.96, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1042,  0,  0.000,  0.88,  1, 0.94, 0.76, 0.70, 0.12, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.45, 0.89, 0.00, 0.16, 0.04, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1043,  0,  0.000,  0.88,  1, 0.94, 0.76, 0.70, 0.12, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.45, 0.89, 0.00, 0.16, 0.04, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1044,  0,  0.000,  0.02,  0, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.30, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1045,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1046,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.40, 0.00, 0.00, 0.14, 0.00, 0.17, 0.00, 0.05, 0.00, 0.41, 0.03, 0.08, 0.45, 0.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1047,  0,  0.000,  0.98,  1, 0.52, 0.00, 0.74, 0.00, 0.00, 0.35, 0.00, 0.38, 0.00, 0.05, 0.54, 0.41, 0.32, 0.08, 0.67, 1.16, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1048,  0,  0.000,  0.98,  1, 0.89, 0.00, 0.74, 0.00, 0.34, 0.86, 0.20, 1.47, 0.00, 0.05, 1.07, 0.81, 1.00, 0.08, 1.18, 1.21, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1049,  0,  0.000,  0.98,  1, 0.89, 0.00, 0.35, 0.00, 0.34, 0.72, 0.20, 1.30, 0.00, 0.00, 1.07, 0.40, 0.96, 0.00, 0.72, 0.23, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1050,  0,  0.000,  0.02,  0, 0.36, 0.00, 0.00, 0.00, 0.34, 0.51, 0.20, 1.09, 0.00, 0.00, 0.53, 0.40, 0.68, 0.00, 0.50, 0.05, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1051,  0,  0.000,  0.02,  0, 0.18, 0.26, 0.00, 0.00, 0.00, 0.00, 0.05, 0.04, 0.13, 0.10, 0.00, 0.53, 0.00, 0.20, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1052,  0,  0.000,  0.98,  1, 0.18, 0.26, 0.00, 0.00, 0.00, 0.00, 0.05, 0.04, 0.13, 0.10, 0.00, 0.53, 0.00, 0.20, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1053,  0,  0.000,  0.02,  0, 0.18, 0.26, 0.00, 0.00, 0.00, 0.00, 0.05, 0.04, 0.13, 0.10, 0.00, 0.53, 0.00, 0.20, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1054,  0,  0.000,  0.02,  0, 1.01, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1055,  0,  0.000,  0.88,  1, 1.17, 0.00, 0.00, 0.08, 0.00, 0.19, 0.00, 0.00, 0.04, 0.00, 0.05, 1.08, 0.25, 0.71, 0.18, 0.49, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1056,  0,  0.000,  0.88,  1, 1.17, 0.00, 0.00, 0.08, 0.00, 0.19, 0.00, 0.00, 0.04, 0.00, 0.05, 1.08, 0.25, 0.71, 0.18, 0.49, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1057,  0,  0.000,  0.68,  0, 0.16, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.05, 1.08, 0.25, 0.71, 0.00, 0.39, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1058,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1059,  0,  0.000,  0.02,  0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.26, 0.51, 0.01, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1060,  0,  0.000,  0.85,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.22, 0.10, 0.00, 0.07, 1.00, 1.26, 0.53, 0.43, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1061,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.22, 0.10, 0.00, 0.07, 1.00, 1.26, 0.53, 0.43, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1062,  0,  0.000,  0.00,  0, 0.00, 0.00, 0.16, 0.00, 0.15, 0.38, 0.22, 0.10, 0.12, 0.07, 2.00, 1.60, 0.52, 0.43, 0.65, 1.31, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1063,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.35, 0.46, 0.00, 0.16, 0.48, 0.05, 1.37, 1.54, 0.00, 0.32, 0.63, 1.65, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1064,  0,  0.000,  0.98,  1, 1.10, 0.71, 0.16, 0.70, 0.35, 0.46, 0.00, 0.16, 0.73, 0.05, 1.37, 1.54, 0.00, 0.32, 1.11, 1.65, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1065,  0,  0.000,  0.98,  1, 1.41, 1.62, 0.41, 0.70, 0.19, 0.08, 0.00, 0.16, 1.01, 0.05, 0.11, 0.69, 0.00, 0.57, 1.24, 0.34, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1066,  0,  0.000,  0.98,  1, 1.41, 1.62, 0.41, 0.70, 0.28, 1.22, 0.14, 0.14, 1.06, 0.00, 0.00, 0.00, 0.00, 0.25, 0.91, 0.14, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1067,  0,  0.000,  0.92,  1, 0.36, 0.91, 0.41, 0.00, 0.28, 1.65, 0.14, 0.14, 0.81, 0.00, 0.27, 0.57, 0.00, 0.25, 0.43, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1068,  0,  0.000,  0.98,  1, 0.05, 0.00, 0.53, 0.00, 0.28, 1.84, 0.14, 0.14, 0.41, 0.00, 0.27, 0.58, 0.12, 0.00, 0.16, 0.27, 0.97, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1069,  0,  0.000,  0.88,  1, 0.05, 0.00, 0.79, 0.00, 0.00, 0.75, 0.13, 0.00, 0.00, 0.00, 0.27, 0.83, 0.12, 0.73, 0.28, 0.18, 1.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
